type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size,predX,predDX,policy,algoType
ticker,21800349740,BTC-USD,48138.74,54961.08,71502.77943339,44888.08,55043.63,854791.01973286,48120.15,48138.74,buy,2021-02-23T21:50:35.576424Z,137341022,0.00200506,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800349991,BTC-USD,48139.14,54961.08,71502.79570910,44888.08,55043.63,854791.03600857,48124.68,48139.14,buy,2021-02-23T21:50:35.831425Z,137341023,0.01627571,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800350122,BTC-USD,48139.13,54961.08,71503.30510868,44888.08,55043.63,854791.54540815,48124.42,48139.13,buy,2021-02-23T21:50:36.016087Z,137341026,0.38091958,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800350178,BTC-USD,48144.8,54961.08,71503.34641454,44888.08,55043.63,854791.58671401,48124.64,48144.80,buy,2021-02-23T21:50:36.060642Z,137341027,0.04130586,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800350638,BTC-USD,48138.25,54961.08,71503.35787243,44888.08,55043.63,854791.59817190,48138.25,48145.69,sell,2021-02-23T21:50:36.590892Z,137341028,0.01145789,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800350789,BTC-USD,48145.68,54961.08,71503.36435161,44888.08,55043.63,854791.60465108,48145.68,48145.69,sell,2021-02-23T21:50:36.697547Z,137341029,0.00647918,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351047,BTC-USD,48150,54961.08,71503.36535161,44888.08,55043.63,854791.60565108,48149.99,48153.22,buy,2021-02-23T21:50:36.973670Z,137341030,0.001,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351146,BTC-USD,48153.21,54961.08,71503.43057836,44888.08,55043.63,854791.67087783,48153.21,48153.22,sell,2021-02-23T21:50:37.110731Z,137341032,0.06424,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351158,BTC-USD,48153.22,54961.08,71503.47068286,44888.08,55043.63,854791.71098233,48150.00,48153.22,buy,2021-02-23T21:50:37.135420Z,137341034,0.0009915,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351240,BTC-USD,48153.21,54961.08,71503.47368286,44888.08,55043.63,854791.71398233,48153.21,48153.22,sell,2021-02-23T21:50:37.320513Z,137341035,0.003,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351255,BTC-USD,48153.21,54961.08,71503.48368286,44888.08,55043.63,854791.72398233,48153.21,48153.22,sell,2021-02-23T21:50:37.361818Z,137341036,0.01,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351299,BTC-USD,48153.22,54961.08,71503.48988286,44888.08,55043.63,854791.73018233,48153.21,48153.22,buy,2021-02-23T21:50:37.429399Z,137341037,0.0062,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351311,BTC-USD,48153.21,54961.08,71503.49091686,44888.08,55043.63,854791.73121633,48153.21,48153.22,sell,2021-02-23T21:50:37.440900Z,137341038,0.001034,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351518,BTC-USD,48153.21,54961.08,71503.54112286,44888.08,55043.63,854791.78142233,48153.21,48153.22,sell,2021-02-23T21:50:37.635144Z,137341039,0.050206,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351644,BTC-USD,48153.24,54961.08,71503.59703154,44888.08,55043.63,854791.83733101,48153.23,48153.24,buy,2021-02-23T21:50:37.847677Z,137341041,0.00276168,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351790,BTC-USD,48153.24,54961.08,71503.59979253,44888.08,55043.63,854791.84009200,48153.23,48153.24,buy,2021-02-23T21:50:38.204962Z,137341043,0.00065925,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800351911,BTC-USD,48153.24,54961.08,71503.66079253,44888.08,55043.63,854791.90109200,48153.23,48154.37,buy,2021-02-23T21:50:38.379490Z,137341045,0.00005925,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800352151,BTC-USD,48166.13,54961.08,71503.69365223,44888.08,55043.63,854791.93395170,48154.11,48166.13,buy,2021-02-23T21:50:38.577095Z,137341048,0.0207097,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800352364,BTC-USD,48165.7,54961.08,71503.69565651,44888.08,55043.63,854791.93595598,48154.11,48165.70,buy,2021-02-23T21:50:38.874537Z,137341049,0.00200428,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800352393,BTC-USD,48155.29,54961.08,71503.77618067,44888.08,55043.63,854792.01648014,48155.29,48165.70,sell,2021-02-23T21:50:38.935549Z,137341050,0.08052416,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800352573,BTC-USD,48153.23,54961.08,71503.77894227,44888.08,55043.63,854792.01924174,48153.23,48158.11,sell,2021-02-23T21:50:39.100468Z,137341051,0.0027616,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800352815,BTC-USD,48149.16,54961.08,71503.92900667,44888.08,55043.63,854792.16930614,48134.51,48149.16,buy,2021-02-23T21:50:39.284269Z,137341056,0.0005,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353002,BTC-USD,48139.67,54961.08,71503.93919272,44888.08,55043.63,854792.17949219,48134.56,48139.67,buy,2021-02-23T21:50:39.485107Z,137341058,0.00018605,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353021,BTC-USD,48134.79,54961.08,71503.98053372,44888.08,55043.63,854792.22083319,48134.79,48139.67,sell,2021-02-23T21:50:39.523289Z,137341059,0.041341,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353037,BTC-USD,48134.56,54961.08,71503.98353372,44888.08,55043.63,854792.22383319,48134.56,48139.67,sell,2021-02-23T21:50:39.554550Z,137341060,0.003,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353059,BTC-USD,48134.56,54961.08,71503.98504072,44888.08,55043.63,854792.22534019,48134.56,48139.67,sell,2021-02-23T21:50:39.589372Z,137341061,0.001507,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353110,BTC-USD,48127.58,54961.08,71503.98559872,44888.08,55043.63,854792.22589819,48127.58,48139.06,sell,2021-02-23T21:50:39.710293Z,137341062,0.000558,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353141,BTC-USD,48134.57,54961.08,71504.01659872,44888.08,55043.63,854792.25689819,48134.57,48139.06,sell,2021-02-23T21:50:39.778447Z,137341063,0.031,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353186,BTC-USD,48139.42,54961.08,71504.08083872,44888.08,55043.63,854792.32113819,48134.57,48139.66,buy,2021-02-23T21:50:39.862710Z,137341064,0.06424,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353342,BTC-USD,48139.67,54961.08,71504.08499099,44888.08,55043.63,854792.32529046,48128.20,48139.67,buy,2021-02-23T21:50:40.047595Z,137341066,0.00099227,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353392,BTC-USD,48139.67,54961.08,71504.18651430,44888.08,55043.63,854792.42681377,48128.82,48139.67,buy,2021-02-23T21:50:40.118780Z,137341067,0.10152331,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353422,BTC-USD,48129.25,54961.08,71504.68651430,44888.08,55043.63,854792.92681377,48128.48,48139.67,sell,2021-02-23T21:50:40.142997Z,137341068,0.5,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353461,BTC-USD,48139.66,54961.08,71505.07935165,44888.08,55043.63,854793.31965112,48133.19,48139.66,buy,2021-02-23T21:50:40.166896Z,137341070,0.06112802,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353507,BTC-USD,48139.5,54961.08,71505.08026140,44888.08,55043.63,854793.32056087,48133.19,48139.50,buy,2021-02-23T21:50:40.225617Z,137341071,0.00090975,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353529,BTC-USD,48133.2,54961.08,71505.08441597,44888.08,55043.63,854793.32471544,48133.19,48133.20,buy,2021-02-23T21:50:40.245840Z,137341072,0.00415457,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353633,BTC-USD,48133.2,54961.08,71505.13533577,44888.08,55043.63,854793.37563524,48133.19,48133.20,buy,2021-02-23T21:50:40.461851Z,137341073,0.0509198,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353644,BTC-USD,48133.2,54961.08,71505.13552209,44888.08,55043.63,854793.37582156,48133.19,48133.20,buy,2021-02-23T21:50:40.473854Z,137341074,0.00018632,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353691,BTC-USD,48133.2,54961.08,71505.13610119,44888.08,55043.63,854793.37640066,48133.19,48133.20,buy,2021-02-23T21:50:40.568079Z,137341075,0.0005791,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353702,BTC-USD,48133.19,54961.08,71505.16510119,44888.08,55043.63,854793.40540066,48133.19,48133.20,sell,2021-02-23T21:50:40.621526Z,137341076,0.029,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353727,BTC-USD,48133.19,54961.08,71505.18577219,44888.08,55043.63,854793.42607166,48133.19,48133.20,sell,2021-02-23T21:50:40.678931Z,137341077,0.020671,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353784,BTC-USD,48133.2,54961.08,71505.19417240,44888.08,55043.63,854793.43447187,48133.19,48133.20,buy,2021-02-23T21:50:40.814421Z,137341078,0.00840021,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353813,BTC-USD,48133.19,54961.08,71505.22731919,44888.08,55043.63,854793.46761866,48133.19,48133.20,sell,2021-02-23T21:50:40.934075Z,137341080,0.021547,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353852,BTC-USD,48133.2,54961.08,71505.23750208,44888.08,55043.63,854793.47780155,48133.19,48133.20,buy,2021-02-23T21:50:41.010682Z,137341081,0.01018289,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800353908,BTC-USD,48133.2,54961.08,71505.23822567,44888.08,55043.63,854793.47852514,48127.42,48133.20,buy,2021-02-23T21:50:41.162242Z,137341082,0.00072359,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354312,BTC-USD,48131.96,54961.08,71505.23929967,44888.08,55043.63,854793.47959914,48120.47,48131.96,buy,2021-02-23T21:50:41.652593Z,137341083,0.001074,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354315,BTC-USD,48131.96,54961.08,71505.24129967,44888.08,55043.63,854793.48159914,48120.47,48131.96,buy,2021-02-23T21:50:41.652744Z,137341084,0.002,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354344,BTC-USD,48131.96,54961.08,71505.24229192,44888.08,55043.63,854793.48259139,48120.48,48131.96,buy,2021-02-23T21:50:41.676822Z,137341085,0.00099225,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354374,BTC-USD,48131.96,54961.08,71505.24287231,44888.08,55043.63,854793.48317178,48120.41,48131.96,buy,2021-02-23T21:50:41.718803Z,137341086,0.00058039,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354417,BTC-USD,48129.22,54961.08,71505.24701961,44888.08,55043.63,854793.48731908,48120.41,48129.22,buy,2021-02-23T21:50:41.783574Z,137341087,0.0041473,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354461,BTC-USD,48136.32,54961.08,71505.24900771,44888.08,55043.63,854793.48930718,48120.42,48136.32,buy,2021-02-23T21:50:41.813518Z,137341088,0.0019881,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354634,BTC-USD,48113.11,54961.08,71505.26542065,44888.08,55043.63,854793.50572012,48113.11,48121.83,sell,2021-02-23T21:50:41.994432Z,137341090,0.01541294,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800354834,BTC-USD,48104.36,54961.08,71505.26552324,44888.08,55043.63,854793.50582271,48104.36,48117.26,sell,2021-02-23T21:50:42.145408Z,137341091,0.00010259,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355027,BTC-USD,48115.02,54961.08,71505.26570946,44888.08,55043.63,854793.50600893,48104.36,48115.02,buy,2021-02-23T21:50:42.318383Z,137341092,0.00018622,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355037,BTC-USD,48104.36,54961.08,71505.26968555,44888.08,55043.63,854793.50998502,48104.36,48115.02,sell,2021-02-23T21:50:42.330743Z,137341093,0.00397609,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355082,BTC-USD,48104.36,54961.08,71505.36968555,44888.08,55043.63,854793.60998502,48104.36,48112.62,sell,2021-02-23T21:50:42.385113Z,137341094,0.1,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355320,BTC-USD,48118.24,54961.08,71505.37142653,44888.08,55043.63,854793.61172600,48113.16,48118.24,buy,2021-02-23T21:50:42.645386Z,137341095,0.00174098,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355496,BTC-USD,48118.24,54961.08,71505.37349749,44888.08,55043.63,854793.61379696,48113.17,48118.24,buy,2021-02-23T21:50:42.956944Z,137341096,0.00207096,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355645,BTC-USD,48114.92,54961.08,71505.37411784,44888.08,55043.63,854793.61441731,48114.91,48114.92,buy,2021-02-23T21:50:43.195190Z,137341097,0.00062035,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355749,BTC-USD,48114.92,54961.08,71484.90239518,44888.08,55043.63,854773.14269465,48114.91,48114.92,buy,2021-02-23T21:50:43.456749Z,137341098,0.00200568,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800355772,BTC-USD,48114.92,54961.08,71484.90260271,44888.08,55043.63,854773.14290218,48114.91,48114.92,buy,2021-02-23T21:50:43.475388Z,137341099,0.00020753,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800356146,BTC-USD,48114.92,54961.08,71516.33417546,44888.08,55043.63,854804.57447493,48114.91,48114.92,buy,2021-02-23T21:50:43.966585Z,137341105,0.01898265,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800356538,BTC-USD,48114.92,54961.08,71516.33831149,44888.08,55043.63,854804.57861096,48114.91,48114.92,buy,2021-02-23T21:50:44.659345Z,137341106,0.00413603,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800356574,BTC-USD,48114.92,54961.08,71516.34848489,44888.08,55043.63,854804.58878436,48114.91,48114.92,buy,2021-02-23T21:50:44.702761Z,137341107,0.0101734,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800356686,BTC-USD,48114.92,54961.08,71516.35878489,44888.08,55043.63,854804.59908436,48114.91,48114.92,buy,2021-02-23T21:50:44.967415Z,137341108,0.0103,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800356729,BTC-USD,48114.92,54961.08,71516.36622184,44888.08,55043.63,854804.60652131,48114.91,48114.92,buy,2021-02-23T21:50:45.049409Z,137341109,0.00743695,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800356839,BTC-USD,48114.91,54961.08,71516.38322184,44888.08,55043.63,854804.62352131,48114.91,48114.92,sell,2021-02-23T21:50:45.330257Z,137341113,0.00273617,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357039,BTC-USD,48114.91,54961.08,71516.38324670,44888.08,55043.63,854804.62354617,48114.91,48114.92,sell,2021-02-23T21:50:45.568719Z,137341114,0.00002486,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357045,BTC-USD,48114.91,54961.08,71516.38600885,44888.08,55043.63,854804.62630832,48114.91,48114.92,sell,2021-02-23T21:50:45.572926Z,137341116,0.00008701,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357138,BTC-USD,48114.91,54961.08,71516.39428546,44888.08,55043.63,854804.63458493,48105.06,48114.92,sell,2021-02-23T21:50:45.700123Z,137341118,0.00006362,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357161,BTC-USD,48105.06,54961.08,71516.39635246,44888.08,55043.63,854804.63665193,48105.06,48114.05,sell,2021-02-23T21:50:45.718769Z,137341119,0.002067,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357233,BTC-USD,48105.06,54961.08,71516.39798191,44888.08,55043.63,854804.63828138,48105.06,48112.28,sell,2021-02-23T21:50:45.758669Z,137341120,0.00162945,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357606,BTC-USD,48103.51,54961.08,71516.40768191,44888.08,55043.63,854804.64798138,48101.00,48103.52,sell,2021-02-23T21:50:46.244641Z,137341121,0.0097,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357642,BTC-USD,48101,54961.08,71516.41168191,44888.08,55043.63,854804.65198138,48100.80,48101.01,sell,2021-02-23T21:50:46.267657Z,137341122,0.004,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357677,BTC-USD,48100.8,54961.08,71516.41428191,44888.08,55043.63,854804.65458138,48100.80,48100.81,sell,2021-02-23T21:50:46.289309Z,137341123,0.0026,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357729,BTC-USD,48100.8,54961.08,71516.41428856,44888.08,55043.63,854804.65458803,48100.00,48100.81,sell,2021-02-23T21:50:46.311650Z,137341124,0.00000665,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357750,BTC-USD,48100,54961.08,71516.45428856,44888.08,55043.63,854804.69458803,48099.48,48100.81,sell,2021-02-23T21:50:46.318832Z,137341126,0.00000665,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357770,BTC-USD,48099.48,54961.08,71516.46459629,44888.08,55043.63,854804.70489576,48099.48,48100.00,sell,2021-02-23T21:50:46.323901Z,137341127,0.01030773,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357805,BTC-USD,48092.81,54961.08,71516.47849629,44888.08,55043.63,854804.71879576,48092.81,48099.49,sell,2021-02-23T21:50:46.343240Z,137341129,0.0129,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357849,BTC-USD,48090,54961.08,71516.47949629,44888.08,55043.63,854804.71979576,48090.00,48096.73,sell,2021-02-23T21:50:46.365103Z,137341131,0.00099725,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357863,BTC-USD,48090,54961.08,71516.47949904,44888.08,55043.63,854804.71979851,48080.01,48096.73,sell,2021-02-23T21:50:46.369172Z,137341132,0.00000275,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800357893,BTC-USD,48096.73,54961.08,71516.48984303,44888.08,55043.63,854804.73014250,48080.01,48096.73,buy,2021-02-23T21:50:46.380383Z,137341133,0.01034399,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800358141,BTC-USD,48083.01,54961.08,71516.49381463,44888.08,55043.63,854804.73411410,48080.00,48083.01,buy,2021-02-23T21:50:46.511369Z,137341134,0.0039716,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800358541,BTC-USD,48080,54961.08,71516.53281463,44888.08,55043.63,854804.77311410,48080.00,48080.01,sell,2021-02-23T21:50:46.829615Z,137341135,0.039,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800358635,BTC-USD,48080,54961.08,71516.55581463,44888.08,55043.63,854804.79611410,48080.00,48080.01,sell,2021-02-23T21:50:46.945471Z,137341136,0.023,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800358684,BTC-USD,48080,54961.08,71516.57881463,44888.08,55043.63,854804.81911410,48080.00,48080.01,sell,2021-02-23T21:50:47.011256Z,137341137,0.023,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800358790,BTC-USD,48080.01,54961.08,71516.58899339,44888.08,55043.63,854804.82929286,48080.00,48080.01,buy,2021-02-23T21:50:47.185314Z,137341138,0.01017876,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800358817,BTC-USD,48080,54961.08,71516.58921747,44888.08,55043.63,854804.82951694,48069.00,48080.01,sell,2021-02-23T21:50:47.264757Z,137341139,0.00022408,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
